uri,label,lat,lon,type,cluster
http://dbpedia.org/resource/San_Giuseppe_alla_Lungara,San Giuseppe alla Lungara,41.89683532714844,12.46409130096436,HistoricBuilding,10
http://dbpedia.org/resource/San_Giuseppe_da_Copertino,San Giuseppe da Copertino,41.81669616699219,12.48429584503174,HistoricBuilding,0
http://dbpedia.org/resource/San_Giuseppe_dei_Falegnami,San Giuseppe dei Falegnami,41.8930549621582,12.4844446182251,HistoricBuilding,11
"http://dbpedia.org/resource/San_Giustino,_Rome","San Giustino, Rome",41.8739013671875,12.5802001953125,HistoricBuilding,0
http://dbpedia.org/resource/San_Gregorio_Barbarigo_alle_Tre_Fontane,San Gregorio Barbarigo alle Tre Fontane,41.82751083374023,12.47848796844482,HistoricBuilding,8
http://dbpedia.org/resource/San_Gregorio_Magno_alla_Magliana_Nuova,San Gregorio Magno alla Magliana Nuova,41.8449821472168,12.45888519287109,HistoricBuilding,11
http://dbpedia.org/resource/San_Gregorio_VII,San Gregorio VII,41.89816284179688,12.45011901855469,HistoricBuilding,6
http://dbpedia.org/resource/San_Gregorio_della_Divina_Pietà,San Gregorio della Divina Pietà,41.89139938354492,12.47879981994629,HistoricBuilding,0
http://dbpedia.org/resource/San_Leonardo_da_Porto_Maurizio_ad_Acilia,San Leonardo da Porto Maurizio ad Acilia,41.78322601318359,12.36624526977539,HistoricBuilding,0
http://dbpedia.org/resource/San_Leone_I,San Leone I,41.89089965820312,12.52929973602295,HistoricBuilding,1
"http://dbpedia.org/resource/San_Liborio,_Rome","San Liborio, Rome",41.94240188598633,12.56760025024414,HistoricBuilding,3
"http://dbpedia.org/resource/San_Lino,_Rome","San Lino, Rome",41.91289901733398,12.42259979248047,HistoricBuilding,4
http://dbpedia.org/resource/San_Lorenzo_fuori_le_mura,San Lorenzo fuori le mura,41.90250015258789,12.52055549621582,HistoricBuilding,10
http://dbpedia.org/resource/San_Lorenzo_in_Fonte_(Rome),San Lorenzo in Fonte (Rome),41.89555740356445,12.49361133575439,HistoricBuilding,2
http://dbpedia.org/resource/San_Lorenzo_in_Panisperna,San Lorenzo in Panisperna,41.89724349975586,12.4931526184082,HistoricBuilding,0
http://dbpedia.org/resource/San_Lorenzo_in_Piscibus,San Lorenzo in Piscibus,41.90166854858398,12.45916652679443,HistoricBuilding,0
http://dbpedia.org/resource/San_Luca_a_Via_Prenestina,San Luca a Via Prenestina,41.88836288452148,12.53760814666748,HistoricBuilding,0
http://dbpedia.org/resource/San_Luigi_Maria_Grignion_de_Montfort,San Luigi Maria Grignion de Montfort,41.93730163574219,12.42380046844482,HistoricBuilding,3
"http://dbpedia.org/resource/San_Macuto,_Rome","San Macuto, Rome",41.89929962158203,12.47920036315918,HistoricBuilding,10
